Nombre,ID,Tag
"AMMVR GROUP, INC",824f464c-da8c-4444-8e23-a8cc19c2592a,immuno
"AMMVR GROUP, INC",828c4de7-7bec-46aa-aee4-193c7f095334,immuno
"AMMVR GROUP, INC",83e924cc-57dd-4af6-9f39-dfe7b127a8a2,immuno
"AMMVR GROUP, INC",862fdc5a-63cc-45f1-91b6-9a0c71578653,immuno
"AMMVR GROUP, INC",885bab26-b7ac-4256-92c2-d446c2ac8cb9,immuno
"AMMVR GROUP, INC",8860235e-b24d-465a-8773-96b18ac523f9,immuno
"AMMVR GROUP, INC",88dc5ab2-1b4b-45a7-9a56-42063a941434,immuno
"AMMVR GROUP, INC",8df28254-3f48-42f3-a05e-872c716b93cb,immuno
"AMMVR GROUP, INC",8e736572-0b24-43cf-a23d-a7211069f399,immuno
"AMMVR GROUP, INC",8eca42df-409b-4457-856f-fc16c69d65f7,immuno
"AMMVR GROUP, INC",901702f4-6e6c-4ed5-9b25-6eb8a251d7d3,immuno
"AMMVR GROUP, INC",922895cf-811c-4b74-a6ae-0104cca1650c,immuno
"AMMVR GROUP, INC",9254abef-d513-4599-a353-7dabbca80862,immuno
"AMMVR GROUP, INC",928f025a-a14d-4b3b-84f9-005b2cc05310,immuno
"AMMVR GROUP, INC",932332b2-2d7f-4f33-be49-4f6829263e88,immuno
"AMMVR GROUP, INC",94331085-ec44-4a44-9a22-967690ebcb92,immuno
"AMMVR GROUP, INC",943d085f-2410-4f3d-b7ba-90be689e9ae7,immuno
"AMMVR GROUP, INC",9476cf95-541e-422f-ae78-4bc00f921d40,immuno
"AMMVR GROUP, INC",980d072d-707d-46e4-bd4e-b519c45dfdbe,immuno
"AMMVR GROUP, INC",9a6c454e-7adc-4e40-87f0-44a8db8ba2f8,immuno
"AMMVR GROUP, INC",9bc5067f-2d81-493e-9ba0-9d1b42ad2e75,immuno
"AMMVR GROUP, INC",9c7a399f-eebd-4f37-ad95-8c6f384cc611,immuno
"AMMVR GROUP, INC",9e0c4cf5-d309-4ca5-9b24-201228003469,immuno
"AMMVR GROUP, INC",a32423a7-45ad-4724-a15b-59176bc2d1e1,immuno
"AMMVR GROUP, INC",a4d20102-1574-407b-9566-a787f3c0a3e8,immuno
"AMMVR GROUP, INC",a73a7967-b4e1-4986-81dd-922eaa5f7880,immuno
"AMMVR GROUP, INC",a893c6d0-7bd0-49e2-b290-0f681de803c8,immuno
"AMMVR GROUP, INC",a89d3ac1-f565-4764-be86-8a2db9530ba9,immuno
"AMMVR GROUP, INC",ac2a3fa4-42ba-44cd-8105-7c0cf445bafb,immuno
"AMMVR GROUP, INC",afc142be-d1ec-4241-9c7e-7b5f56c5d0d2,immuno
"AMMVR GROUP, INC",b1daec0a-7c7c-4bcd-95c1-c73d92071afd,immuno
"AMMVR GROUP, INC",b272bf28-bd35-4a1c-a7f4-7c1b1c70e4cd,immuno
"AMMVR GROUP, INC",b3f1be39-8177-4450-a5a0-f8cff87b31d0,immuno
"AMMVR GROUP, INC",b60f8772-82c8-40df-9654-386c1a36d9f4,immuno
"AMMVR GROUP, INC",b80ad48f-6704-4106-8d2a-6a3f3841b0f8,immuno
"AMMVR GROUP, INC",bb25a7be-56e2-438c-8aea-c07544119a4e,immuno
"AMMVR GROUP, INC",bd5009ed-1cbd-4fdc-aece-6ecab02c8b22,immuno
"AMMVR GROUP, INC",bf16d1aa-aa7b-44d2-b4d9-e3c88d7bb0e7,immuno
"AMMVR GROUP, INC",bf6278a0-c584-485b-891d-f6100eb64709,immuno
"AMMVR GROUP, INC",c0b045b4-cf63-4a5b-8998-df620f2bddef,immuno
"AMMVR GROUP, INC",c119ae8e-79d5-4cca-a1e6-3ec305997f07,immuno
"AMMVR GROUP, INC",c2221b57-9f55-431c-b437-7cb6f3b9f163,immuno
"AMMVR GROUP, INC",c4b79d2b-1e29-4ef9-bbb3-e56274cff41c,immuno
"AMMVR GROUP, INC",c5433207-6806-4c5b-8ad5-e8df55277da8,immuno
"AMMVR GROUP, INC",ca9dc7db-d53f-4403-9461-6a2d90374558,immuno
"AMMVR GROUP, INC",ca9e40f1-66bd-4fe5-b92e-91815b0affc9,immuno
"AMMVR GROUP, INC",caffaea7-f6f7-46ad-96b4-ddf777528147,immuno
"AMMVR GROUP, INC",cc07a582-16aa-4501-a97b-446cb3742c4b,immuno
"AMMVR GROUP, INC",ccf5b169-099c-4210-87af-0cc2fe54d16b,immuno
"AMMVR GROUP, INC",ce80a29d-daeb-401c-96cc-9c813c304d7e,immuno
"AMMVR GROUP, INC",cf1e895d-115b-4b34-a6ff-547a89968141,immuno
"AMMVR GROUP, INC",cfb04d3d-0566-4333-b48f-f0452ff2d4b3,immuno
"AMMVR GROUP, INC",d0462845-2199-47e6-ad6e-68b3db33a983,immuno
"AMMVR GROUP, INC",d1a03dee-a1e2-4e4c-92eb-10a5d8dc4f8d,immuno
"AMMVR GROUP, INC",d1c61559-1e8f-4d73-a12d-1cf4d9971020,immuno
"AMMVR GROUP, INC",d4bb9c4f-4c47-478a-8a5e-b280ce5d5dcf,immuno
"AMMVR GROUP, INC",d5075e85-d046-4e09-9093-a61938a5e124,immuno
"AMMVR GROUP, INC",d5ab86ce-8219-4ed0-a280-4a9096dd52cc,immuno
"AMMVR GROUP, INC",d9ef9f10-f520-4a45-b506-07f783221da2,immuno
"AMMVR GROUP, INC",dcf865c8-fee3-4831-a4f1-c0f42a51675f,immuno
"AMMVR GROUP, INC",ddb20f79-9314-4694-b61b-808b5a60971b,immuno
"AMMVR GROUP, INC",e22d98e3-eb75-4095-874e-52d30dc94a6e,immuno
"AMMVR GROUP, INC",e5df7bdf-9878-4c09-a0a6-b829dfe72ed3,immuno
"AMMVR GROUP, INC",e649f199-caa3-40cf-bcad-c59f2e74364a,immuno
"AMMVR GROUP, INC",e8e36229-5c79-4365-81b2-ee3321f6b67a,immuno
"AMMVR GROUP, INC",ea1fe2dc-0aa9-444b-a523-fed89f4a8b9e,immuno
"AMMVR GROUP, INC",eaaef132-e10e-41d7-9cb4-24b4a1f34325,immuno
"AMMVR GROUP, INC",ebfdcf32-1054-473e-ac34-c729f1d0d80c,immuno
"AMMVR GROUP, INC",ec0600a9-e940-4265-8701-3f80d0e1bb66,immuno
"AMMVR GROUP, INC",ec55d5a4-4165-4ec4-b842-dac55a3f44f4,immuno
"AMMVR GROUP, INC",ee9867e7-b83b-47f2-91a6-926cebd56484,immuno
"AMMVR GROUP, INC",f01b324a-1d02-4f56-9056-29460f5f2e53,immuno
"AMMVR GROUP, INC",f02bcc9d-10e4-462d-b974-b60ddfc966a3,immuno
"AMMVR GROUP, INC",f0740b6b-97e5-42f4-8344-762335062905,immuno
"AMMVR GROUP, INC",f0fe4339-7fb5-49fc-9856-8ac01b3ed1ca,immuno
"AMMVR GROUP, INC",f1274022-2ad6-4c13-a6d0-3524a0004ecd,immuno
"AMMVR GROUP, INC",f1b76fc0-4232-4378-a1ff-bfe37c20c970,immuno
"AMMVR GROUP, INC",f2f496e5-5025-4da8-b18e-112131edea80,immuno
"AMMVR GROUP, INC",f3c041de-3752-4f75-a5ec-c5179f841de0,immuno
"AMMVR GROUP, INC",f3f86252-ad0f-4bad-8dae-88dd7a7af7c0,immuno
"AMMVR GROUP, INC",f4e44322-b84f-40ce-8437-08ff57093f23,immuno
"AMMVR GROUP, INC",f5a3a4bd-d9f2-4ef4-b44b-b2f3c0856f41,immuno
"AMMVR GROUP, INC",f5f09259-cde2-4e94-8026-a57420b563ed,immuno
"AMMVR GROUP, INC",f73a683b-2a06-4791-a8f3-38ec0f96dbb3,immuno
"AMMVR GROUP, INC",f76e9938-5f7c-4dbe-8ba4-61ba723a1e8d,immuno
"AMMVR GROUP, INC",fa79b51b-3a0e-4db1-a5df-7f7ed25ddadf,immuno
"AMMVR GROUP, INC",fd65809d-cc23-4252-baec-2d630a291053,immuno
"AMMVR GROUP, INC",ffa3cf2a-c568-401d-8d6e-d3968dffbfe7,immuno
"AMMVR GROUP, INC.",11f6ad0a-69df-468b-95f0-560412a52cb1,immuno
"AMMVR GROUP, INC.",275d52d9-2d36-400b-94c2-8a044bf0e5ec,immuno
"AMMVR GROUP, INC.",2cd20672-f5f7-4984-b901-6355bf5efb1f,immuno
"AMMVR GROUP, INC.",374135db-8d0f-45a1-9a74-dfbe59436e83,immuno
"AMMVR GROUP, INC.",44fc08f1-cc8d-424d-8bec-0241f351fc2c,immuno
"AMMVR GROUP, INC.",4f9db2e3-ca84-4167-878e-3d1fbf9550be,immuno
"AMMVR GROUP, INC.",53c07bed-bb79-43fc-be0b-ae7d81e1346e,immuno
"AMMVR GROUP, INC.",572e0361-dc62-43b8-adf6-aa1a4da735e9,immuno
"AMMVR GROUP, INC.",9914dc54-4ce1-45d6-b37e-149a01c3732a,immuno
"AMMVR GROUP, INC.",a87b831a-8d62-4657-a734-043a8756c884,immuno
"AMMVR GROUP, INC.",b990bf69-6443-4057-9cb2-1b4288600d7f,immuno
"AMMVR GROUP, INC.",fd1b47b4-96e8-4077-a813-08aec013914c,immuno
"AMMVR GROUP, INC.",fe645926-ab9e-48b9-a6f7-23f2a36ced00,immuno
Quest Caparra Reference,4177212c-f111-467f-bcbf-2aaeff00f1c7,quest
Quest Diagnostics - Caparra,65f49006-5a28-42a0-885d-0cedcc43451a,quest
Quest Diagnostics - Maramar Plaza,665f5c46-5748-460f-b1a2-8063f23d091d,quest
Quest Diagnostics Barceloneta,31f5458a-9fd2-4929-afa6-87b62993fe86,quest
Quest Diagnostics Caguas 1,8f46d56d-68d4-469b-80cf-461cb94aa18d,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,0c128293-5747-4114-8e7b-6d4b2dc4985b,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,2375bb36-d125-4d2a-8ee6-07d759d8562e,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,23792021-5476-438d-a9fc-ca3dc16602f8,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,27b071a6-cb61-4995-8891-03ce9ff3df02,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,2bce6b79-91ac-443d-b228-2633564d6a99,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,2fd18973-4931-4f2f-b281-012e8d4940cc,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,3131c700-3e1f-4af6-8c49-fd08a6ce2f82,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,332c2d1c-78c9-4fcb-859e-513920c3b3bd,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,36286924-28cf-4ed2-9eaf-9f93cee25025,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,37a77abd-dc39-4235-a164-282cca02382e,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,4909288c-d248-4d39-a388-5004115e9f48,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,4971edfc-9dda-48b6-9ffc-2bdc6b0ee5a5,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,4e369ecf-5361-4aff-b49f-9fe3d69bee14,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,56134051-922d-42c2-93a3-efd919c20f36,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,5dda20be-d1f2-407e-b796-7e51b1792338,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,61eb9eab-ec96-4762-ac36-023e3de5357d,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,6670469a-4bdf-4b99-96c9-0caa4d19b7cb,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,6e0f8202-e5ec-4c97-b245-58be32629511,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,773cd4bf-d295-4863-a1aa-abc6ecada6ad,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,78dbf5c1-cc32-4013-8ac4-f86121cfa453,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,7b4a4d59-614b-4785-8e8a-b7dc3be31956,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,80390542-1302-47be-a8ad-c09ce249df53,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,833a498c-425b-461c-a051-d91f77ba2242,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,900513d7-798c-4944-90ec-ae00f7e0a18f,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,a76c7b2f-e950-485f-9244-4980842039a0,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,aa514c77-8fa4-4e1a-9fb5-15a36ea3cbf1,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,b32ccece-5968-412a-96d1-44433bbb2371,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,bec3fcb7-f749-40b9-8edb-aaed5a5f4cf5,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,bf2adaf8-58c2-408d-85f5-feed3d32d31f,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,c25c1493-28e4-4ada-bcba-226d6f5075e4,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,d64f2553-26e7-43c4-8758-b8b8e3d68409,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,da3ee612-e8da-4711-9713-1c6da853cadc,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,dc25de67-5252-4875-9178-cfdb593824d8,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,e1500f19-4b00-4425-b8ab-d7bfda5c649e,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,e3d5b041-24a9-48c4-911c-0f01fd746e51,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,e672af01-063e-4383-8172-334d8af91520,quest
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,ee259eb3-74eb-4c97-80a6-1cc92959051c,quest
Quest Diagnostics Clinical Laboratory,ab029e8b-be58-4e18-942b-62bc48c5f1c6,quest
Quest Diagnostics Laboratorio De Analisis Clinico,9e93fb3b-a1e2-4bd7-9b32-5582d901c2ed,quest
QUEST DIAGNOSTICS LLC IL,aaffdf89-e749-403b-b8c2-4ccee6cb7d48,quest
"QUEST DIAGNOSTICS NICHOLS INSTITUTE, INC.",5f468a6a-2d88-4a2d-84c3-61a286c79f2d,quest
QUEST DIAGNOSTICS OF PUERTO RICO,ad3d183a-1c93-4298-b276-cdc8852cae05,quest
QUEST DIAGNOSTICS OF PUERTO RICO INC,7329d962-224b-4f48-8376-e857dcfa82bf,quest
Quest Diagnostics Paoli,009025c6-f20d-464c-8ca2-6d8c4ed888f2,quest
Quest Diagnostics Santa Cruz,3e77ec58-25d5-4b19-947f-fdbafeb08ff6,quest
Quest Diagnostics Santa Rosa,5b609c12-4b90-444e-b911-95b640976cb6,quest
Quest Diagnostics Vega Alta,2db6ea75-4b51-4a68-9295-5a3c6d535d0e,quest
Laboratorio Clinico Toledo,50115a93-580f-48c5-8729-37b8eefd17be,toledo
Laboratorio Clinico Toledo,9b166f96-7d03-44ca-963a-6da489ffccad,toledo
Laboratorio Clinico Toledo,c821fb79-c4e8-454d-918b-3a2e3787cfa3,toledo
Laboratorio Clinico Toledo,c90914d9-6fc0-4d82-a475-ac91a513633e,toledo
LABORATORIO CLINICO TOLEDO,047b9571-f837-40f2-a544-3273b635d74a,toledo
LABORATORIO CLINICO TOLEDO,2849a463-ab5d-4f8d-9353-b65889d792a2,toledo
LABORATORIO CLINICO TOLEDO,2e99fe33-0952-4ee7-9820-47552c46e14c,toledo
BORINQUEN DIAGNOSTICS INC,95563a3b-e893-4224-96c6-7cab26a28e22,borinquen
Laboratorio Clínico Borinquen,6530f15f-bfef-48c6-99ef-4abc1aeef738,borinquen
Laboratorio Clínico Borinquen - Alejandrino,2ca4bf89-b323-4e62-8bac-7ffad8099736,borinquen
Laboratorio Clínico Borinquen - Avenida Muñoz Marín,652c63d9-4cbe-4a67-ac4e-8f96e0d75436,borinquen
LABORATORIO CLINICO BORINQUEN - AVENIDA PAVIA FERNANDEZ,50b4d852-561f-4ca9-8252-1d9155e0739f,borinquen
Laboratorio Clínico Borinquen - Avenida Pavía Fernández,ec0384bd-7d63-431a-9c3f-b07d7ea17ec1,borinquen
Laboratorio Clínico Borinquen - Bairoa,559556ba-7c4d-474b-91d2-e18324a10ad1,borinquen
Laboratorio Clínico Borinquen - Borinquen Towers,822ca00a-0fc4-4d3c-b31d-6a83ec595490,borinquen
Laboratorio Clínico Borinquen - Caguas Ralph,a3c9cf80-50c9-4b35-998b-a282896790e7,borinquen
Laboratorio Clínico Borinquen - Centro Europa,74a6742f-4292-4cf1-bfa0-68ce424c58ca,borinquen
Laboratorio Clínico Borinquen - Cidra Pueblo,8607eecd-ee8a-489c-97a1-a8de9961a2c9,borinquen
Laboratorio Clínico Borinquen - Clínica Las Américas,02dcfc5d-32c3-4a03-adae-fd3c382d126e,borinquen
Laboratorio Clínico Borinquen - Dorado,63919372-caa4-4c53-8324-9af5372dbeb7,borinquen
Laboratorio Clínico Borinquen - Drive-In,d01f4303-8e7a-43b8-9c69-f8892e010f6b,borinquen
Laboratorio Clínico Borinquen - Escorial,6ece84f0-a35c-4b48-b3e1-3158aeb1891e,borinquen
Laboratorio Clínico Borinquen - Europa,0f1547c4-e6db-45cb-bf7c-1a1ecb7eae80,borinquen
Laboratorio Clínico Borinquen - Forest Hills,5d9f9d79-88df-42da-94a9-95b5f21347fb,borinquen
LABORATORIO CLINICO BORINQUEN - GARDEN HILLS PLAZA,b0764283-b06b-402b-805e-4a897f808509,borinquen
Laboratorio Clínico Borinquen - Garden Hills Plaza,c0db0a13-91d8-4be7-99d2-ab80756d0f27,borinquen
Laboratorio Clínico Borinquen - Gurabo Plaza,50e7c80c-0cb1-470c-969f-df4abfb35e57,borinquen
Laboratorio Clínico Borinquen - Hato Rey,b5ff3cbc-afba-4d1a-9451-562f08c786f8,borinquen
Laboratorio Clínico Borinquen - Hermanas Dávila,3abed425-9f21-4188-9bfa-e95b58b7a379,borinquen
Laboratorio Clínico Borinquen - Humacao,17fb0e30-c79d-4747-87b0-57b165622251,borinquen
Laboratorio Clínico Borinquen - Iturregui Plaza,1968f2b6-f34d-4efe-8559-850051656755,borinquen
Laboratorio Clínico Borinquen - Las Lomas,b89a3d64-2d9c-4e2c-8a27-e6794bc7a95f,borinquen
Laboratorio Clínico Borinquen - Los Prados,33d0943b-5be8-416e-907e-43e200f3f1a6,borinquen
Laboratorio Clínico Borinquen - Ocean Park,f7952dfc-16b1-4d19-bfff-96e37f8e1d91,borinquen
Laboratorio Clínico Borinquen - Plaza Esmeralda,c4a8fce0-646b-42c1-aa13-cae6548ea4e3,borinquen
Laboratorio Clínico Borinquen - Río Hondo,81549a21-5eb7-44c0-b0cf-d0ceac11cb50,borinquen
Laboratorio Clínico Borinquen - San Francisco,0e7b6505-bb5f-4a0d-bbbe-668af45367e5,borinquen
Laboratorio Clínico Borinquen - Winston Churchill,b6daf069-7f2a-4ab3-bfae-4666658c91f0,borinquen
Laboratorio Clínico Borinquen Consolidated Medical Plaza,3272f471-0666-49e7-aab7-1225e6110ff2,borinquen
LABORATORIO CLINICO BORINQUEN HERMANAS DAVILA,21496246-b22c-4f13-955c-18a0f07f569a,borinquen
Laboratorio Clínico Borinquen Quadrangle Medical Building,62f5b2f5-2dd9-4350-863f-18042bdf11ba,borinquen
LABORATORIO CLINICO BORINQUEN-GURABO PLAZA,a65e3987-36f8-40ee-be10-9eaa37f0c706,borinquen
LABORATORIO CLINICO BORINQUEN-SAN FRANCISCO,523faa2c-f8ed-4a75-a9a2-a1430b69eaad,borinquen
